Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W],VAV_5:DesPer 1:Des Heat Mass Flow [kg/s],VAV_5:DesPer 1:Des Heat Cap [W],VAV_5:DesPer 1:Des Cool Mass Flow [kg/s],VAV_5:DesPer 1:Des Sens Cool Cap [W],VAV_5:DesPer 1:Des Tot Cool Cap [W],VAV_5:DesPer 2:Des Heat Mass Flow [kg/s],VAV_5:DesPer 2:Des Heat Cap [W],VAV_5:DesPer 2:Des Cool Mass Flow [kg/s],VAV_5:DesPer 2:Des Sens Cool Cap [W],VAV_5:DesPer 2:Des Tot Cool Cap [W]
13:10:00,3.492635E+00,3.653359E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.723206E+01,1.977475E+05,2.254677E+05,3.662352E+01,3.580053E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.739046E+02,1.995300E+06,2.273003E+06,4.160120E+00,3.365059E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.625093E+01,1.867069E+05,2.140900E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.063529E+00,9.266294E+04,1.059005E+05
13:20:00,3.492543E+00,3.653399E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.729088E+01,1.986269E+05,2.263691E+05,3.662244E+01,3.580099E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.744486E+02,2.003596E+06,2.281507E+06,4.159283E+00,3.365421E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.639320E+01,1.885253E+05,2.159597E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.048124E+00,9.259834E+04,1.058333E+05
13:30:00,3.492449E+00,3.653439E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.735231E+01,1.995356E+05,2.273024E+05,3.662135E+01,3.580147E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.750187E+02,2.012186E+06,2.290325E+06,4.158463E+00,3.365775E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.653666E+01,1.903571E+05,2.178439E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.033058E+00,9.253755E+04,1.057701E+05
13:40:00,3.492354E+00,3.653480E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.741381E+01,2.004451E+05,2.282375E+05,3.662024E+01,3.580194E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.755925E+02,2.020817E+06,2.299195E+06,4.157662E+00,3.366121E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.667895E+01,1.921757E+05,2.197151E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.018346E+00,9.248075E+04,1.057109E+05
13:50:00,3.492259E+00,3.653521E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.747311E+01,2.013299E+05,2.291480E+05,3.661914E+01,3.580242E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.761520E+02,2.029287E+06,2.307905E+06,4.156883E+00,3.366457E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.681814E+01,1.939594E+05,2.215506E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,8.003999E+00,9.242806E+04,1.056560E+05
14:00:00,3.492164E+00,3.653562E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.752832E+01,2.021686E+05,2.300116E+05,3.661804E+01,3.580289E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.766800E+02,2.037404E+06,2.316255E+06,4.156128E+00,3.366783E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.695232E+01,1.956868E+05,2.233283E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.990024E+00,9.237955E+04,1.056054E+05
14:10:00,3.492069E+00,3.653603E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.757725E+01,2.027192E+05,2.305804E+05,3.661695E+01,3.580337E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.771562E+02,2.042763E+06,2.321785E+06,4.155396E+00,3.367100E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.707928E+01,1.971153E+05,2.248000E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.976423E+00,9.222650E+04,1.054481E+05
14:20:00,3.491975E+00,3.653644E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.761861E+01,2.031847E+05,2.310643E+05,3.661586E+01,3.580384E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.775677E+02,2.047393E+06,2.326590E+06,4.154686E+00,3.367406E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.719742E+01,1.984448E+05,2.261720E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.963193E+00,9.207761E+04,1.052951E+05
14:30:00,3.491881E+00,3.653684E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.765144E+01,2.035540E+05,2.314501E+05,3.661478E+01,3.580430E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.779050E+02,2.051188E+06,2.330547E+06,4.153998E+00,3.367703E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.730563E+01,1.996625E+05,2.274299E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.950326E+00,9.193281E+04,1.051463E+05
14:40:00,3.491788E+00,3.653725E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.767494E+01,2.038185E+05,2.317279E+05,3.661370E+01,3.580477E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.781591E+02,2.054048E+06,2.333542E+06,4.153331E+00,3.367991E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.740278E+01,2.007556E+05,2.285599E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.937808E+00,9.179193E+04,1.050015E+05
14:50:00,3.491695E+00,3.653765E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.768849E+01,2.039710E+05,2.318901E+05,3.661263E+01,3.580523E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.783231E+02,2.055893E+06,2.335491E+06,4.152685E+00,3.368271E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.748789E+01,2.017135E+05,2.295503E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.925622E+00,9.165481E+04,1.048606E+05
15:00:00,3.491603E+00,3.653805E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.769156E+01,2.040056E+05,2.319304E+05,3.661158E+01,3.580569E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.783899E+02,2.056646E+06,2.336310E+06,4.152058E+00,3.368541E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.756013E+01,2.025264E+05,2.303911E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.913748E+00,9.152118E+04,1.047232E+05
15:10:00,3.491512E+00,3.653844E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.768353E+01,2.036543E+05,2.315752E+05,3.661052E+01,3.580614E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.783517E+02,2.053607E+06,2.333243E+06,4.151450E+00,3.368804E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.761847E+01,2.029219E+05,2.308038E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.902161E+00,9.126028E+04,1.044560E+05
15:20:00,3.491420E+00,3.653883E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.766545E+01,2.031899E+05,2.311058E+05,3.660948E+01,3.580659E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.782167E+02,2.049477E+06,2.329078E+06,4.150861E+00,3.369058E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.766355E+01,2.031682E+05,2.310653E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.890835E+00,9.100231E+04,1.041917E+05
15:30:00,3.491330E+00,3.653923E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.763574E+01,2.025946E+05,2.305007E+05,3.660844E+01,3.580704E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.779699E+02,2.044091E+06,2.323613E+06,4.150289E+00,3.369306E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.769365E+01,2.032459E+05,2.311529E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.879745E+00,9.074699E+04,1.039302E+05
15:40:00,3.491240E+00,3.653962E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.759371E+01,2.018607E+05,2.297547E+05,3.660741E+01,3.580749E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.776024E+02,2.037345E+06,2.316764E+06,4.149733E+00,3.369545E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.770771E+01,2.031431E+05,2.310564E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.868859E+00,9.049398E+04,1.036710E+05
15:50:00,3.491150E+00,3.654000E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.753782E+01,2.009708E+05,2.288476E+05,3.660638E+01,3.580793E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.770981E+02,2.029061E+06,2.308329E+06,4.149194E+00,3.369778E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.770407E+01,2.028413E+05,2.307550E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.858143E+00,9.024288E+04,1.034138E+05
16:00:00,3.491061E+00,3.654039E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.746594E+01,1.999010E+05,2.277553E+05,3.660537E+01,3.580837E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.764345E+02,2.018984E+06,2.298048E+06,4.148671E+00,3.370004E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.768036E+01,2.023135E+05,2.302210E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.847569E+00,8.999338E+04,1.031581E+05
16:10:00,3.490973E+00,3.654077E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.738027E+01,1.985891E+05,2.264172E+05,3.660436E+01,3.580880E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.756328E+02,2.006483E+06,2.285306E+06,4.148162E+00,3.370224E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.763851E+01,2.014946E+05,2.293910E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.837103E+00,8.970158E+04,1.028594E+05
16:20:00,3.490885E+00,3.654115E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.728082E+01,1.971220E+05,2.249185E+05,3.660336E+01,3.580924E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.746941E+02,1.992441E+06,2.270971E+06,4.147668E+00,3.370437E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.757863E+01,2.004729E+05,2.283517E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.826703E+00,8.941053E+04,1.025613E+05
16:30:00,3.490798E+00,3.654152E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.716928E+01,1.955189E+05,2.232768E+05,3.660236E+01,3.580967E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.736320E+02,1.977010E+06,2.255176E+06,4.147188E+00,3.370645E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.750203E+01,1.992630E+05,2.271160E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.816315E+00,8.911961E+04,1.022634E+05
16:40:00,3.490711E+00,3.654190E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.704565E+01,1.937797E+05,2.214921E+05,3.660137E+01,3.581009E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.724463E+02,1.960188E+06,2.237924E+06,4.146721E+00,3.370846E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.740868E+01,1.978646E+05,2.256838E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.805888E+00,8.882826E+04,1.019649E+05
16:50:00,3.490625E+00,3.654227E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.691067E+01,1.919130E+05,2.195766E+05,3.660039E+01,3.581052E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.711426E+02,1.942038E+06,2.219309E+06,4.146267E+00,3.371042E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.729895E+01,1.962819E+05,2.240625E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.795372E+00,8.853590E+04,1.016655E+05
17:00:00,3.490539E+00,3.654264E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.676463E+01,1.899217E+05,2.175334E+05,3.659941E+01,3.581094E+05,2.886210E+01,0.000000E+00,0.000000E+00,2.886210E+01,0.000000E+00,1.697231E+02,1.922586E+06,2.199360E+06,4.145826E+00,3.371233E+04,2.886210E+00,0.000000E+00,0.000000E+00,2.886210E+00,0.000000E+00,1.717309E+01,1.945177E+05,2.222552E+05,1.443105E+00,1.957657E+04,1.443105E+00,0.000000E+00,0.000000E+00,1.443105E+00,0.000000E+00,7.784711E+00,8.824192E+04,1.013643E+05
